Hospital_ID,Hospital_Name,Ownership,Facility_Type,State,District,Taluk,Latitude,Longitude,Total_Beds,ICU_Beds,Oxygen_Beds,Ventilators,Emergency_Services,Ambulances,Primary_Specialization,Specializations_List,Contact_Number,Website
HSP0364,Bangarpet Radiology Center 99,Private,Taluk Hospital,Karnataka,Kolar,Bangarpet,12.703838,76.269808,21,18,32,7,No,0,Radiology,OBG;Radiology;Ophthalmology;Pediatrics;Neurology,+91-8840640159,www.bangarpethealth47.com
HSP0365,Bangarpet Gastroenterology Center 245,Government,Multi-specialty Hospital,Karnataka,Kolar,Bangarpet,15.104024,76.569216,294,9,29,6,No,3,Gastroenterology,Oncology;ENT;Dermatology;Neurology;Gastroenterology;Ophthalmology,+91-7519977813,www.bangarpethealth13.com
HSP0366,Pandavapura Endocrinology Center 106,Trust,CHC,Karnataka,Mandya,Pandavapura,13.967791,77.015013,54,6,36,1,No,1,Endocrinology,General Surgery;Oncology;Psychiatry;Pediatrics;Dermatology;Urology;General Medicine;Endocrinology;ENT;Cardiology;Nephrology;Pulmonology,+91-7612272253,www.pandavapurahealth10.com
HSP0367,Arsikere Cardiology Center 292,Government,Private Nursing Home,Karnataka,Hassan,Arsikere,13.494487,77.492308,203,1,4,0,No,1,Cardiology,Nephrology;Psychiatry;Dermatology;Radiology;General Surgery;Orthopedics;Cardiology;Endocrinology;Urology;Oncology;OBG,+91-8577176506,www.arsikerehealth58.com
HSP0368,Pandavapura Pediatrics Center 188,Private,Taluk Hospital,Karnataka,Mandya,Pandavapura,15.242846,77.195274,130,2,22,10,Yes,0,Pediatrics,Neurology;Pediatrics;OBG;Cardiology;ENT;Endocrinology,+91-9208768880,www.pandavapurahealth55.com
HSP0369,Harihara Ophthalmology Center 33,Trust,CHC,Karnataka,Davangere,Harihara,14.399107,76.441823,96,16,24,7,No,5,Ophthalmology,Pulmonology;ENT;Orthopedics;General Surgery;Ophthalmology;Psychiatry;Cardiology,+91-9627616181,www.hariharahealth4.com
HSP0370,Malur Ophthalmology Center 199,Trust,Private Nursing Home,Karnataka,Kolar,Malur,12.830218,78.007905,282,10,29,8,No,1,Ophthalmology,Oncology;OBG;Endocrinology;Orthopedics;ENT;Ophthalmology;General Surgery;Gastroenterology;Radiology;General Medicine;Nephrology,+91-9592701732,www.malurhealth53.com
HSP0371,Malur General Surgery Center 146,Government,CHC,Karnataka,Kolar,Malur,15.196131,77.11109,280,18,4,4,Yes,3,General Surgery,General Surgery;Radiology;Ophthalmology;General Medicine;Orthopedics;Nephrology;Pediatrics;Oncology;Urology;Psychiatry;Neurology,+91-7696799907,www.malurhealth94.com
HSP0372,Malur Pulmonology Center 226,Government,Private Nursing Home,Karnataka,Kolar,Malur,13.692882,75.97037,293,13,2,6,Yes,5,Pulmonology,Pulmonology;Radiology;Endocrinology;Nephrology;Neurology;Orthopedics;Cardiology;Dermatology;Oncology;General Surgery;Ophthalmology,+91-8146195178,www.malurhealth79.com
HSP0373,Harihara Neurology Center 200,Private,Private Nursing Home,Karnataka,Davangere,Harihara,13.125447,75.995862,179,4,34,8,No,0,Neurology,Urology;Psychiatry;Dermatology;General Surgery;Cardiology;Neurology,+91-8321982317,www.hariharahealth10.com
HSP0374,Sakleshpur OBG Center 233,Trust,PHC,Karnataka,Hassan,Sakleshpur,12.836812,77.958175,100,0,32,0,No,0,OBG,OBG;Nephrology;Psychiatry;Pediatrics;Endocrinology;General Surgery;Oncology;Orthopedics;Pulmonology;Dermatology;Ophthalmology,+91-8694280501,www.sakleshpurhealth3.com
HSP0375,Malur Dermatology Center 227,Trust,PHC,Karnataka,Kolar,Malur,13.135595,75.171142,27,10,15,2,Yes,5,Dermatology,ENT;Gastroenterology;General Surgery;Psychiatry;Nephrology;General Medicine;Orthopedics;Dermatology,+91-9011709964,www.malurhealth79.com
HSP0376,Bagepalli Neurology Center 31,Trust,Multi-specialty Hospital,Karnataka,Chikkaballapur,Bagepalli,14.533247,77.20576,264,17,28,2,No,2,Neurology,Neurology;Oncology;General Medicine;Cardiology;General Surgery;Nephrology;Psychiatry;Endocrinology,+91-7860282938,www.bagepallihealth13.com
HSP0377,Sakleshpur Psychiatry Center 37,Private,PHC,Karnataka,Hassan,Sakleshpur,15.644399,77.947369,299,12,11,3,Yes,4,Psychiatry,Endocrinology;General Medicine;Neurology;Cardiology;OBG;Psychiatry,+91-9706115642,www.sakleshpurhealth72.com
HSP0378,Mulbagal ENT Center 282,Private,Private Nursing Home,Karnataka,Kolar,Mulbagal,12.691178,77.785139,110,0,17,6,No,2,ENT,Oncology;Cardiology;ENT;Radiology;Pulmonology;General Medicine;General Surgery;Orthopedics,+91-7132467306,www.mulbagalhealth13.com
HSP0379,Honnali Nephrology Center 35,Private,Private Nursing Home,Karnataka,Davangere,Honnali,14.780982,77.035345,290,16,15,7,No,5,Nephrology,Nephrology;ENT;General Medicine;Neurology;OBG;Radiology;Ophthalmology;Dermatology;Pediatrics;Urology,+91-9922588694,www.honnalihealth36.com
HSP0380,Gudibande Cardiology Center 19,Government,Multi-specialty Hospital,Karnataka,Chikkaballapur,Gudibande,14.412512,78.234257,224,7,2,1,Yes,2,Cardiology,Pulmonology;General Surgery;General Medicine;Nephrology;Urology;Pediatrics;Endocrinology;Oncology;Ophthalmology;Cardiology;Radiology;Dermatology,+91-9228632793,www.gudibandehealth48.com
HSP0381,Malavalli Pulmonology Center 184,Government,Private Nursing Home,Karnataka,Mandya,Malavalli,13.359795,76.533635,24,17,36,7,No,1,Pulmonology,General Surgery;Gastroenterology;Endocrinology;Pulmonology;General Medicine;Psychiatry;Neurology;OBG,+91-7427033814,www.malavallihealth67.com
HSP0382,Honnali Psychiatry Center 36,Trust,Multi-specialty Hospital,Karnataka,Davangere,Honnali,13.258969,78.049188,278,18,23,3,Yes,0,Psychiatry,Nephrology;Oncology;OBG;Neurology;Psychiatry,+91-9318196871,www.honnalihealth31.com
HSP0383,Malur OBG Center 132,Government,Taluk Hospital,Karnataka,Kolar,Malur,15.107499,76.878482,148,8,8,4,Yes,1,OBG,OBG;ENT;Dermatology;Gastroenterology;Pulmonology;Pediatrics;Neurology;Radiology;Orthopedics;Psychiatry;General Surgery;Ophthalmology,+91-7431141125,www.malurhealth36.com
HSP0384,Bagepalli Psychiatry Center 199,Private,Taluk Hospital,Karnataka,Chikkaballapur,Bagepalli,14.745711,75.876265,21,12,21,7,No,1,Psychiatry,Endocrinology;Gastroenterology;OBG;Neurology;Radiology;General Medicine;General Surgery;Pediatrics;Cardiology;Urology;Psychiatry,+91-7975939226,www.bagepallihealth67.com
HSP0385,Malur Radiology Center 195,Government,Private Nursing Home,Karnataka,Kolar,Malur,12.838815,78.010534,254,1,32,5,No,1,Radiology,ENT;Radiology;General Medicine;Pediatrics;Urology;OBG,+91-8729287648,www.malurhealth54.com
HSP0386,Honnali Pediatrics Center 141,Private,Private Nursing Home,Karnataka,Davangere,Honnali,15.526815,75.538761,253,15,4,9,No,1,Pediatrics,Oncology;Pulmonology;Ophthalmology;Urology;Orthopedics;Psychiatry;ENT;Pediatrics;Gastroenterology,+91-8776130873,www.honnalihealth51.com
HSP0387,Bagepalli Ophthalmology Center 275,Government,Multi-specialty Hospital,Karnataka,Chikkaballapur,Bagepalli,12.750406,76.020752,247,3,31,5,Yes,1,Ophthalmology,Urology;Dermatology;Gastroenterology;Endocrinology;ENT;Neurology;Ophthalmology;Orthopedics;General Surgery,+91-8622870249,www.bagepallihealth68.com
HSP0388,Harihara General Surgery Center 135,Trust,PHC,Karnataka,Davangere,Harihara,14.725724,75.894299,268,4,23,4,No,5,General Surgery,Urology;Neurology;Psychiatry;General Medicine;ENT;Radiology;Endocrinology;Pediatrics;Nephrology;General Surgery;Ophthalmology;Cardiology,+91-9161913699,www.hariharahealth92.com
HSP0389,Harihara Nephrology Center 285,Private,Taluk Hospital,Karnataka,Davangere,Harihara,15.610587,78.27042,277,10,35,2,No,5,Nephrology,Nephrology;OBG;Dermatology;General Surgery;Gastroenterology;Pulmonology;Psychiatry;Ophthalmology;General Medicine;Neurology;Radiology,+91-8195896451,www.hariharahealth15.com
HSP0390,Bangarpet Neurology Center 236,Government,CHC,Karnataka,Kolar,Bangarpet,15.586997,78.083283,240,18,10,9,No,0,Neurology,Nephrology;Urology;Gastroenterology;Orthopedics;ENT;Neurology;Pulmonology;Cardiology;Endocrinology;Pediatrics;Radiology,+91-7410257740,www.bangarpethealth23.com
HSP0391,Jagalur OBG Center 91,Private,CHC,Karnataka,Davangere,Jagalur,14.851226,78.459626,50,17,21,7,No,3,OBG,Radiology;Ophthalmology;Orthopedics;OBG;Oncology;Neurology;ENT,+91-8905090855,www.jagalurhealth55.com
HSP0392,Sakleshpur OBG Center 185,Trust,Private Nursing Home,Karnataka,Hassan,Sakleshpur,12.450975,76.646374,42,16,20,4,No,3,OBG,Pulmonology;Urology;Neurology;Orthopedics;Psychiatry;General Medicine;General Surgery;Endocrinology;OBG;Dermatology,+91-7375972030,www.sakleshpurhealth62.com
HSP0393,Harihara Nephrology Center 19,Private,Private Nursing Home,Karnataka,Davangere,Harihara,12.770237,75.931227,28,4,17,7,No,1,Nephrology,Radiology;Psychiatry;Gastroenterology;General Surgery;Endocrinology;Orthopedics;Neurology;Oncology;Nephrology,+91-9919998272,www.hariharahealth12.com
HSP0394,Jagalur General Medicine Center 257,Government,PHC,Karnataka,Davangere,Jagalur,14.833341,76.363509,118,19,18,2,No,0,General Medicine,General Medicine;ENT;Nephrology;Orthopedics;Dermatology;OBG;Urology,+91-8783218196,www.jagalurhealth39.com
HSP0395,Gowribidanur Pulmonology Center 47,Government,Private Nursing Home,Karnataka,Chikkaballapur,Gowribidanur,12.713324,76.151103,69,3,33,0,No,1,Pulmonology,Psychiatry;Radiology;Nephrology;Dermatology;Neurology;Pulmonology;Gastroenterology;OBG,+91-7809746855,www.gowribidanurhealth18.com
HSP0396,Pandavapura Dermatology Center 116,Private,Multi-specialty Hospital,Karnataka,Mandya,Pandavapura,13.989538,76.012236,240,16,29,4,No,5,Dermatology,Nephrology;Urology;General Medicine;Psychiatry;Dermatology;Endocrinology;General Surgery;ENT,+91-9296069163,www.pandavapurahealth31.com
HSP0397,Harihara Oncology Center 1,Private,Multi-specialty Hospital,Karnataka,Davangere,Harihara,12.504016,77.169656,184,16,14,8,Yes,0,Oncology,Radiology;General Medicine;Gastroenterology;Nephrology;Oncology;Cardiology,+91-9184883836,www.hariharahealth24.com
HSP0398,Gudibande Pulmonology Center 282,Private,PHC,Karnataka,Chikkaballapur,Gudibande,14.202635,76.342113,249,11,35,3,Yes,5,Pulmonology,General Surgery;Oncology;Neurology;Orthopedics;Endocrinology;Pediatrics;Pulmonology,+91-8857946915,www.gudibandehealth7.com
HSP0399,Mulbagal Psychiatry Center 114,Government,PHC,Karnataka,Kolar,Mulbagal,15.279288,75.965826,178,5,36,7,No,2,Psychiatry,Dermatology;Gastroenterology;Nephrology;Urology;Ophthalmology;Neurology;Pulmonology;Psychiatry;General Surgery;OBG,+91-9452619383,www.mulbagalhealth39.com
HSP0400,Mulbagal General Surgery Center 78,Government,CHC,Karnataka,Kolar,Mulbagal,13.097349,75.867469,69,8,4,7,No,5,General Surgery,Pulmonology;General Surgery;Neurology;ENT;Ophthalmology;OBG;Endocrinology;Oncology;Psychiatry,+91-9397817040,www.mulbagalhealth89.com
HSP0401,Malur Urology Center 43,Government,Taluk Hospital,Karnataka,Kolar,Malur,13.650768,76.715816,285,9,21,5,Yes,0,Urology,Nephrology;Psychiatry;Cardiology;Radiology;General Medicine;Urology,+91-9198472765,www.malurhealth72.com
HSP0402,Harihara Urology Center 187,Government,PHC,Karnataka,Davangere,Harihara,13.685601,76.022282,120,13,20,10,Yes,4,Urology,Neurology;Ophthalmology;Gastroenterology;Urology;Psychiatry,+91-9191398946,www.hariharahealth82.com
HSP0403,Maddur Oncology Center 205,Private,Private Nursing Home,Karnataka,Mandya,Maddur,12.40001,76.043123,284,14,30,6,No,3,Oncology,Nephrology;Oncology;Pediatrics;Pulmonology;Psychiatry;Radiology;Orthopedics;Dermatology;Endocrinology;Urology;Gastroenterology;Neurology,+91-7035225297,www.maddurhealth7.com
HSP0404,Bangarpet OBG Center 211,Government,PHC,Karnataka,Kolar,Bangarpet,12.39403,77.68224,206,20,15,2,Yes,2,OBG,OBG;Ophthalmology;Neurology;Pediatrics;General Medicine;Dermatology;Nephrology,+91-9917487471,www.bangarpethealth99.com
HSP0405,Sakleshpur Oncology Center 41,Government,Taluk Hospital,Karnataka,Hassan,Sakleshpur,13.781614,75.067925,259,3,12,10,No,0,Oncology,ENT;Neurology;Pediatrics;General Medicine;General Surgery;Radiology;Oncology,+91-8434592818,www.sakleshpurhealth49.com
HSP0406,Mulbagal ENT Center 38,Trust,CHC,Karnataka,Kolar,Mulbagal,15.33899,75.326634,300,4,23,7,No,4,ENT,General Medicine;Orthopedics;Nephrology;Neurology;Ophthalmology;Pulmonology;Radiology;Endocrinology;Psychiatry;ENT;Urology,+91-9105758911,www.mulbagalhealth50.com
HSP0407,Malavalli Urology Center 118,Private,Multi-specialty Hospital,Karnataka,Mandya,Malavalli,13.110971,77.69103,241,3,32,5,No,0,Urology,Pulmonology;General Surgery;Gastroenterology;Ophthalmology;Dermatology;Neurology;Urology;ENT,+91-7098303466,www.malavallihealth53.com
HSP0408,Malur Pulmonology Center 80,Government,Multi-specialty Hospital,Karnataka,Kolar,Malur,14.492723,76.595665,89,19,17,4,No,3,Pulmonology,Radiology;Pulmonology;Nephrology;General Surgery;Urology;Ophthalmology,+91-7708967985,www.malurhealth34.com
HSP0409,Harihara Oncology Center 261,Trust,Private Nursing Home,Karnataka,Davangere,Harihara,14.913937,76.795679,37,4,30,9,Yes,3,Oncology,Neurology;Psychiatry;Cardiology;Urology;Dermatology;Endocrinology;Oncology;OBG,+91-7365596749,www.hariharahealth60.com
HSP0410,Gudibande Orthopedics Center 285,Private,Multi-specialty Hospital,Karnataka,Chikkaballapur,Gudibande,15.678189,77.293967,167,4,23,6,No,4,Orthopedics,Radiology;General Medicine;Urology;Endocrinology;General Surgery;Orthopedics;OBG;Nephrology,+91-9910251112,www.gudibandehealth83.com
HSP0411,Pandavapura Dermatology Center 237,Government,Taluk Hospital,Karnataka,Mandya,Pandavapura,14.998056,76.649754,252,16,31,4,Yes,4,Dermatology,Gastroenterology;Urology;Radiology;Psychiatry;Cardiology;Pediatrics;OBG;Dermatology;General Medicine,+91-8842965618,www.pandavapurahealth42.com
HSP0412,Gowribidanur Neurology Center 31,Trust,Multi-specialty Hospital,Karnataka,Chikkaballapur,Gowribidanur,13.102328,76.797782,104,4,3,5,Yes,1,Neurology,Ophthalmology;General Medicine;Oncology;Neurology;Nephrology;Pediatrics;Endocrinology;Gastroenterology;Radiology,+91-8112602073,www.gowribidanurhealth76.com
HSP0413,Nyamathi Oncology Center 292,Government,Multi-specialty Hospital,Karnataka,Davangere,Nyamathi,12.430166,75.949031,38,9,25,4,Yes,3,Oncology,Oncology;Neurology;Ophthalmology;General Medicine;Endocrinology;OBG;Psychiatry;Cardiology;Pulmonology,+91-8566785150,www.nyamathihealth14.com
HSP0414,Jagalur Endocrinology Center 143,Government,Private Nursing Home,Karnataka,Davangere,Jagalur,12.883972,77.232549,30,6,14,10,Yes,4,Endocrinology,General Medicine;Radiology;Psychiatry;Endocrinology;Neurology;Oncology;Orthopedics,+91-7415207099,www.jagalurhealth36.com
HSP0415,Mulbagal ENT Center 213,Trust,CHC,Karnataka,Kolar,Mulbagal,15.154775,76.102383,38,11,12,7,No,1,ENT,Dermatology;Pediatrics;Urology;Oncology;ENT;OBG;Pulmonology,+91-8983250046,www.mulbagalhealth41.com
HSP0416,Kolar Taluk Pediatrics Center 68,Private,PHC,Karnataka,Kolar,Kolar Taluk,14.942546,76.373723,230,20,5,3,Yes,4,Pediatrics,Gastroenterology;Radiology;ENT;Pediatrics;Psychiatry;Orthopedics,+91-9638763401,www.kolartalukhealth87.com
HSP0417,Nyamathi General Medicine Center 55,Trust,Taluk Hospital,Karnataka,Davangere,Nyamathi,13.42527,76.500932,266,15,8,4,Yes,2,General Medicine,Oncology;General Surgery;General Medicine;Psychiatry;Pediatrics;Radiology;Ophthalmology;Endocrinology,+91-7435680952,www.nyamathihealth84.com
HSP0418,Gudibande Cardiology Center 80,Private,Multi-specialty Hospital,Karnataka,Chikkaballapur,Gudibande,14.535894,76.560168,135,13,3,2,Yes,5,Cardiology,Urology;ENT;Radiology;Cardiology;OBG;General Medicine;Oncology;General Surgery;Orthopedics;Gastroenterology,+91-9622862357,www.gudibandehealth49.com
HSP0419,Honnali Gastroenterology Center 243,Private,CHC,Karnataka,Davangere,Honnali,12.439854,76.042152,64,20,19,7,No,0,Gastroenterology,General Surgery;General Medicine;Pediatrics;ENT;Neurology;Gastroenterology;Cardiology;Psychiatry;Ophthalmology;Urology;Oncology;Orthopedics,+91-8747490998,www.honnalihealth90.com
HSP0420,Bangarpet General Medicine Center 120,Trust,Multi-specialty Hospital,Karnataka,Kolar,Bangarpet,15.252649,76.21644,220,18,16,4,No,1,General Medicine,Orthopedics;Pulmonology;Radiology;Gastroenterology;Cardiology;Psychiatry;Dermatology;General Medicine,+91-9768083529,www.bangarpethealth60.com
HSP0421,Malavalli Ophthalmology Center 244,Trust,CHC,Karnataka,Mandya,Malavalli,14.820867,77.23955,98,12,29,4,No,2,Ophthalmology,Nephrology;Ophthalmology;OBG;Radiology;Pulmonology;General Surgery;Neurology;Urology;Cardiology;Oncology;Dermatology;General Medicine,+91-8014329861,www.malavallihealth79.com
HSP0422,Pandavapura Nephrology Center 51,Trust,Private Nursing Home,Karnataka,Mandya,Pandavapura,14.4858,77.505653,197,8,39,6,No,0,Nephrology,General Surgery;Endocrinology;Orthopedics;Ophthalmology;Cardiology;Dermatology;Oncology;Urology;Radiology;Gastroenterology;ENT;Nephrology,+91-9417803565,www.pandavapurahealth83.com
HSP0423,Kolar Taluk Orthopedics Center 10,Trust,CHC,Karnataka,Kolar,Kolar Taluk,15.384344,75.059047,229,3,15,1,Yes,3,Orthopedics,Psychiatry;OBG;ENT;General Medicine;Cardiology;Radiology;Nephrology;Pediatrics;Oncology;Gastroenterology;Orthopedics,+91-9084355110,www.kolartalukhealth46.com
HSP0424,Maddur Pulmonology Center 276,Government,Private Nursing Home,Karnataka,Mandya,Maddur,12.818459,75.450916,168,6,1,8,Yes,0,Pulmonology,Oncology;Pulmonology;Radiology;Cardiology;Endocrinology;Pediatrics;General Surgery,+91-8501068466,www.maddurhealth68.com
HSP0425,Kolar Taluk Pulmonology Center 272,Trust,Private Nursing Home,Karnataka,Kolar,Kolar Taluk,12.566757,75.25641,90,11,28,1,No,1,Pulmonology,Urology;ENT;OBG;Dermatology;Endocrinology;General Surgery;General Medicine;Pediatrics;Pulmonology;Psychiatry;Nephrology;Gastroenterology,+91-8846542555,www.kolartalukhealth97.com
HSP0426,Holenarasipura Orthopedics Center 193,Trust,PHC,Karnataka,Hassan,Holenarasipura,12.613519,76.227471,73,0,15,9,Yes,4,Orthopedics,General Surgery;Endocrinology;ENT;Psychiatry;Neurology;General Medicine;Ophthalmology;Gastroenterology;Dermatology;Cardiology;Orthopedics,+91-8222255452,www.holenarasipurahealth48.com
HSP0427,Srirangapatna Neurology Center 76,Trust,PHC,Karnataka,Mandya,Srirangapatna,13.189596,76.247307,233,3,28,7,Yes,3,Neurology,Radiology;Gastroenterology;Orthopedics;General Surgery;Neurology;Pulmonology;OBG;Endocrinology;Ophthalmology;Pediatrics,+91-8985012580,www.srirangapatnahealth72.com
HSP0428,Jagalur ENT Center 235,Private,PHC,Karnataka,Davangere,Jagalur,12.360687,77.446848,283,5,18,8,Yes,4,ENT,Ophthalmology;Psychiatry;General Surgery;Radiology;Pulmonology;Dermatology;Endocrinology;Pediatrics;ENT;Oncology;Neurology,+91-7140275262,www.jagalurhealth15.com
HSP0429,Gowribidanur ENT Center 139,Trust,PHC,Karnataka,Chikkaballapur,Gowribidanur,12.010252,75.795015,258,13,37,3,Yes,3,ENT,ENT;Urology;Orthopedics;OBG;Radiology;Gastroenterology,+91-9548393830,www.gowribidanurhealth66.com
HSP0430,Belur Oncology Center 262,Trust,Taluk Hospital,Karnataka,Hassan,Belur,13.703257,76.424051,254,14,5,0,No,3,Oncology,Pulmonology;Orthopedics;Endocrinology;Oncology;Neurology;General Medicine;Ophthalmology;Radiology,+91-7112078501,www.belurhealth71.com
HSP0431,Arsikere OBG Center 234,Government,Private Nursing Home,Karnataka,Hassan,Arsikere,12.287628,78.235865,300,10,39,5,Yes,3,OBG,Orthopedics;OBG;ENT;Ophthalmology;Oncology;General Surgery,+91-7546777037,www.arsikerehealth52.com
HSP0432,Srirangapatna General Medicine Center 205,Government,Multi-specialty Hospital,Karnataka,Mandya,Srirangapatna,14.878375,76.87681,272,3,16,0,Yes,0,General Medicine,Radiology;General Surgery;Gastroenterology;Nephrology;Urology;General Medicine,+91-7778061288,www.srirangapatnahealth24.com
HSP0433,Pandavapura Urology Center 25,Trust,Taluk Hospital,Karnataka,Mandya,Pandavapura,14.957958,78.286879,31,7,5,7,No,3,Urology,Cardiology;General Surgery;Orthopedics;Pulmonology;Ophthalmology;Psychiatry;General Medicine;Urology;Nephrology;ENT;Pediatrics;Neurology,+91-9341504390,www.pandavapurahealth60.com
HSP0434,Honnali Gastroenterology Center 9,Private,Private Nursing Home,Karnataka,Davangere,Honnali,15.482505,75.913276,45,1,38,2,Yes,3,Gastroenterology,Gastroenterology;ENT;Psychiatry;General Medicine;General Surgery;Cardiology;Radiology;Ophthalmology,+91-9282333678,www.honnalihealth52.com
HSP0435,Bagepalli Gastroenterology Center 18,Private,Private Nursing Home,Karnataka,Chikkaballapur,Bagepalli,14.978678,75.992612,66,19,3,0,Yes,4,Gastroenterology,Ophthalmology;Gastroenterology;Radiology;Neurology;Pediatrics;Urology;Nephrology;General Surgery;Cardiology;Pulmonology;Orthopedics;Endocrinology,+91-8873199877,www.bagepallihealth35.com
HSP0436,Arsikere Gastroenterology Center 54,Government,PHC,Karnataka,Hassan,Arsikere,15.427973,77.199356,125,10,12,10,No,3,Gastroenterology,ENT;Nephrology;Psychiatry;Pediatrics;Ophthalmology;General Surgery;Endocrinology;Orthopedics;Pulmonology;Radiology;Gastroenterology,+91-7413097661,www.arsikerehealth16.com
HSP0437,Nyamathi General Surgery Center 5,Trust,Multi-specialty Hospital,Karnataka,Davangere,Nyamathi,14.471731,75.087006,25,0,22,2,No,3,General Surgery,ENT;General Surgery;Orthopedics;Cardiology;Pulmonology;Psychiatry;Oncology;Neurology,+91-7703733249,www.nyamathihealth31.com
HSP0438,Harihara Ophthalmology Center 300,Private,Taluk Hospital,Karnataka,Davangere,Harihara,13.780891,78.230445,163,3,28,10,Yes,2,Ophthalmology,Pediatrics;Radiology;Gastroenterology;ENT;Ophthalmology,+91-9836897574,www.hariharahealth44.com
HSP0439,Harihara Ophthalmology Center 252,Private,Multi-specialty Hospital,Karnataka,Davangere,Harihara,14.980843,76.68576,296,7,17,4,No,4,Ophthalmology,Psychiatry;Urology;General Surgery;Cardiology;Ophthalmology;Neurology;Dermatology;ENT,+91-9240939222,www.hariharahealth29.com
HSP0440,Bangarpet Pulmonology Center 186,Trust,CHC,Karnataka,Kolar,Bangarpet,13.804321,76.692853,243,7,0,3,Yes,2,Pulmonology,Pediatrics;OBG;Cardiology;Psychiatry;Nephrology;Radiology;Pulmonology;Neurology;Oncology;General Medicine,+91-8261102583,www.bangarpethealth96.com
HSP0441,Chintamani General Surgery Center 170,Government,PHC,Karnataka,Chikkaballapur,Chintamani,14.399962,76.686204,103,11,5,0,No,5,General Surgery,Endocrinology;Nephrology;Ophthalmology;Oncology;ENT;General Surgery,+91-8179374099,www.chintamanihealth23.com
HSP0442,Belur ENT Center 19,Private,Taluk Hospital,Karnataka,Hassan,Belur,12.429762,77.434528,256,16,18,10,No,0,ENT,Ophthalmology;Pulmonology;Nephrology;ENT;General Surgery;OBG;Radiology;Gastroenterology;Pediatrics;Oncology;Orthopedics;Dermatology,+91-8214126488,www.belurhealth18.com
HSP0443,Mulbagal Pediatrics Center 194,Trust,Multi-specialty Hospital,Karnataka,Kolar,Mulbagal,13.345554,78.290625,279,11,13,1,No,1,Pediatrics,Radiology;Endocrinology;Pediatrics;Dermatology;Urology,+91-7196548478,www.mulbagalhealth21.com
HSP0444,Srirangapatna Endocrinology Center 17,Trust,PHC,Karnataka,Mandya,Srirangapatna,13.78678,75.962293,176,5,24,5,Yes,0,Endocrinology,Nephrology;Psychiatry;ENT;General Medicine;Pediatrics;Endocrinology;Dermatology;General Surgery;Cardiology;Orthopedics;Neurology,+91-9307625278,www.srirangapatnahealth4.com
HSP0445,Bagepalli Pulmonology Center 99,Government,Taluk Hospital,Karnataka,Chikkaballapur,Bagepalli,14.946327,75.896811,273,17,7,4,No,3,Pulmonology,Gastroenterology;Psychiatry;Oncology;OBG;Neurology;Pediatrics;Endocrinology;Pulmonology,+91-7695207511,www.bagepallihealth26.com
HSP0446,Arsikere Gastroenterology Center 91,Trust,Taluk Hospital,Karnataka,Hassan,Arsikere,13.530728,75.034975,264,19,26,6,Yes,5,Gastroenterology,Ophthalmology;Pediatrics;Cardiology;Urology;Endocrinology;Dermatology;Neurology;General Surgery;Gastroenterology;General Medicine;Oncology;Radiology,+91-9645211116,www.arsikerehealth55.com
HSP0447,Srirangapatna Endocrinology Center 250,Private,Multi-specialty Hospital,Karnataka,Mandya,Srirangapatna,13.921141,76.796237,271,17,28,2,Yes,0,Endocrinology,OBG;General Medicine;ENT;Urology;Dermatology;Neurology;Psychiatry;Cardiology;Gastroenterology;Endocrinology,+91-7513573203,www.srirangapatnahealth31.com
HSP0448,Harihara Pediatrics Center 225,Trust,CHC,Karnataka,Davangere,Harihara,12.133028,75.451118,83,12,35,2,No,0,Pediatrics,Pediatrics;Orthopedics;Urology;Endocrinology;Oncology,+91-9376288375,www.hariharahealth58.com
HSP0449,Holenarasipura Neurology Center 109,Government,Private Nursing Home,Karnataka,Hassan,Holenarasipura,13.472346,77.78158,264,13,37,9,No,3,Neurology,Dermatology;Endocrinology;Gastroenterology;Ophthalmology;Pulmonology;Psychiatry;Orthopedics;Neurology;General Medicine;Oncology;Nephrology;OBG,+91-8675430426,www.holenarasipurahealth29.com
HSP0450,Kolar Taluk OBG Center 278,Trust,Multi-specialty Hospital,Karnataka,Kolar,Kolar Taluk,14.763359,78.417863,57,13,10,7,No,5,OBG,Psychiatry;Neurology;Radiology;OBG;Pediatrics;Oncology;General Medicine;Gastroenterology;Dermatology;Pulmonology;General Surgery;Nephrology,+91-7798142547,www.kolartalukhealth1.com
HSP0451,Srirangapatna Cardiology Center 19,Government,Private Nursing Home,Karnataka,Mandya,Srirangapatna,13.849734,76.560196,186,12,3,4,No,3,Cardiology,Neurology;Radiology;ENT;Pulmonology;General Medicine;OBG;General Surgery;Cardiology;Psychiatry;Dermatology;Endocrinology;Nephrology,+91-8664489437,www.srirangapatnahealth67.com
HSP0452,Srirangapatna Pulmonology Center 90,Private,Private Nursing Home,Karnataka,Mandya,Srirangapatna,13.372586,77.348736,91,10,1,10,No,4,Pulmonology,Pulmonology;Neurology;Urology;Ophthalmology;Oncology;Orthopedics;General Medicine,+91-9949016400,www.srirangapatnahealth3.com
HSP0453,Gudibande ENT Center 13,Private,Taluk Hospital,Karnataka,Chikkaballapur,Gudibande,13.809292,77.340855,136,11,1,3,No,5,ENT,Pulmonology;Orthopedics;Cardiology;ENT;Gastroenterology;Radiology,+91-7298670678,www.gudibandehealth26.com
